	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	word_length	target_skipped	spill_skipped
6836	105	4	1	1	6	wanted	[5, 6, 7]	['wanted', 'to', 'be']	35	55	184	184	184	184	140	140	140	140	6	0	0
6837	105	4	1	1	6	wanted	[5, 6, 7]	['wanted', 'to', 'be']	36	132	224	224	224	224	0	0	0	0	6	0	1
6838	105	4	1	1	6	wanted	[5, 6, 7]	['wanted', 'to', 'be']	37	91	156	192	192	192	0	0	0	0	6	0	1
6839	105	4	1	1	6	wanted	[5, 6, 7]	['wanted', 'to', 'be']	38	2	152	416	416	416	0	0	0	0	6	0	1
6840	105	4	1	1	6	wanted	[5, 6, 7]	['wanted', 'to', 'be']	39	139	0	0	0	0	368	368	368	368	6	1	0
6841	105	4	1	1	6	wanted	[5, 6, 7]	['wanted', 'to', 'be']	40	73	0	0	0	0	0	0	0	0	6	1	1
6842	105	4	1	1	6	wanted	[5, 6, 7]	['wanted', 'to', 'be']	41	69	184	296	296	296	0	0	0	0	6	0	1
6843	105	4	1	1	6	wanted	[5, 6, 7]	['wanted', 'to', 'be']	42	195	0	0	0	0	172	172	172	172	6	1	0
6844	105	4	1	1	6	wanted	[5, 6, 7]	['wanted', 'to', 'be']	43	145	124	124	124	124	0	0	0	0	6	0	1
6845	106	1	1	1	2	washed	[1]	['washed']	1	108	128	316	316	316	164	212	212	212	6	0	0
6846	106	1	1	1	2	washed	[1]	['washed']	2	154	196	196	196	196	164	164	164	164	6	0	0
6847	106	1	1	1	2	washed	[1]	['washed']	3	177	320	320	320	320	132	248	248	248	6	0	0
6848	106	1	1	1	2	washed	[1]	['washed']	4	77	252	252	252	252	0	0	0	0	6	0	1
6849	106	1	1	1	2	washed	[1]	['washed']	5	108	0	0	0	0	216	216	216	904	6	1	0
6850	106	1	1	1	2	washed	[1]	['washed']	6	127	136	136	136	136	124	124	124	124	6	0	0
6851	106	1	1	1	2	washed	[1]	['washed']	7	16	132	132	132	132	116	116	116	116	6	0	0
6852	106	1	1	1	2	washed	[1]	['washed']	8	113	224	224	224	224	224	224	224	224	6	0	0
6853	106	1	1	1	2	washed	[1]	['washed']	10	76	128	128	128	128	0	0	0	0	6	0	1
6854	106	1	1	1	2	washed	[1]	['washed']	11	187	172	172	172	172	164	164	164	164	6	0	0
6855	106	1	1	1	2	washed	[1]	['washed']	12	194	168	168	168	168	0	0	0	0	6	0	1
6856	106	1	1	1	2	washed	[1]	['washed']	13	196	124	124	124	124	184	184	184	184	6	0	0
6857	106	1	1	1	2	washed	[1]	['washed']	14	160	560	560	560	724	0	0	0	0	6	0	1
6858	106	1	1	1	2	washed	[1]	['washed']	15	15	220	220	220	220	0	0	0	0	6	0	1
6859	106	1	1	1	2	washed	[1]	['washed']	16	16	260	260	396	536	188	188	188	188	6	0	0
6860	106	1	1	1	2	washed	[1]	['washed']	17	74	208	208	208	208	0	0	0	0	6	0	1
6861	106	1	1	1	2	washed	[1]	['washed']	18	97	252	252	252	252	0	0	0	0	6	0	1
6862	106	1	1	1	2	washed	[1]	['washed']	19	2	136	136	136	136	200	200	200	200	6	0	0
6863	106	1	1	1	2	washed	[1]	['washed']	20	196	168	168	168	168	136	136	136	136	6	0	0
6864	106	1	1	1	2	washed	[1]	['washed']	21	179	132	132	132	132	128	128	128	128	6	0	0
6865	106	1	1	1	2	washed	[1]	['washed']	22	23	104	104	364	636	0	0	0	0	6	0	1
6866	106	1	1	1	2	washed	[1]	['washed']	23	52	236	236	236	236	176	176	176	176	6	0	0
6867	106	1	1	1	2	washed	[1]	['washed']	24	137	156	356	356	356	128	128	128	128	6	0	0
6868	106	1	1	1	2	washed	[1]	['washed']	25	129	0	0	0	0	264	264	264	828	6	1	0
6869	106	1	1	1	2	washed	[1]	['washed']	27	146	156	156	156	156	232	232	232	232	6	0	0
6870	106	1	1	1	2	washed	[1]	['washed']	28	20	0	0	0	0	120	228	228	228	6	1	0
6871	106	1	1	1	2	washed	[1]	['washed']	29	116	216	216	216	216	0	0	0	0	6	0	1
6872	106	1	1	1	2	washed	[1]	['washed']	30	2	260	260	260	260	248	248	248	248	6	0	0
6873	106	1	1	1	2	washed	[1]	['washed']	31	143	160	160	160	160	0	0	0	0	6	0	1
6874	106	1	1	1	2	washed	[1]	['washed']	32	133	252	252	252	252	244	244	244	244	6	0	0
6875	106	1	1	1	2	washed	[1]	['washed']	33	52	96	336	336	336	0	0	0	0	6	0	1
6876	106	1	1	1	2	washed	[1]	['washed']	34	16	156	156	156	156	0	0	0	0	6	0	1
6877	106	1	1	1	2	washed	[1]	['washed']	35	159	304	540	540	540	0	0	0	0	6	0	1
6878	106	1	1	1	2	washed	[1]	['washed']	36	77	128	128	128	128	0	0	0	0	6	0	1
6879	106	1	1	1	2	washed	[1]	['washed']	37	18	216	384	384	384	0	0	0	0	6	0	1
6880	106	1	1	1	2	washed	[1]	['washed']	38	20	224	328	328	328	0	0	0	0	6	0	1
6881	106	1	1	1	2	washed	[1]	['washed']	39	112	0	0	0	0	0	0	0	0	6	1	1
6882	106	1	1	1	2	washed	[1]	['washed']	40	91	0	0	0	0	0	0	0	0	6	1	1
6883	106	1	1	1	2	washed	[1]	['washed']	41	22	0	0	0	0	0	0	0	0	6	1	1
6884	106	1	1	1	2	washed	[1]	['washed']	42	110	136	284	284	284	0	0	0	0	6	0	1
6885	106	1	1	1	2	washed	[1]	['washed']	43	85	196	196	196	196	224	224	224	224	6	0	0
6886	106	5	1	2	6	flicked	[5]	['flicked']	1	108	152	152	152	244	288	824	824	824	7	0	0
6887	106	5	1	2	6	flicked	[5]	['flicked']	2	154	188	188	188	188	208	208	208	208	7	0	0
6888	106	5	1	2	6	flicked	[5]	['flicked']	3	177	196	424	424	424	288	424	424	424	7	0	0
6889	106	5	1	2	6	flicked	[5]	['flicked']	4	77	184	184	184	184	296	296	296	296	7	0	0
6890	106	5	1	2	6	flicked	[5]	['flicked']	5	108	232	232	232	232	216	216	216	216	7	0	0
6891	106	5	1	2	6	flicked	[5]	['flicked']	6	127	0	0	0	0	312	312	312	312	7	1	0
6892	106	5	1	2	6	flicked	[5]	['flicked']	7	16	172	172	172	172	0	0	0	0	7	0	1
6893	106	5	1	2	6	flicked	[5]	['flicked']	8	113	132	132	132	132	232	364	364	364	7	0	0
6894	106	5	1	2	6	flicked	[5]	['flicked']	10	76	160	272	272	272	188	188	188	188	7	0	0
6895	106	5	1	2	6	flicked	[5]	['flicked']	11	187	156	156	156	156	244	244	244	244	7	0	0
6896	106	5	1	2	6	flicked	[5]	['flicked']	12	194	216	216	216	216	412	412	412	412	7	0	0
6897	106	5	1	2	6	flicked	[5]	['flicked']	13	196	228	228	228	228	216	216	216	216	7	0	0
6898	106	5	1	2	6	flicked	[5]	['flicked']	14	160	240	240	240	240	428	428	428	428	7	0	0
6899	106	5	1	2	6	flicked	[5]	['flicked']	15	15	140	140	140	140	0	0	0	0	7	0	1
6900	106	5	1	2	6	flicked	[5]	['flicked']	16	16	148	148	148	148	184	232	316	432	7	0	0
6901	106	5	1	2	6	flicked	[5]	['flicked']	17	74	116	460	460	460	140	236	428	708	7	0	0
6902	106	5	1	2	6	flicked	[5]	['flicked']	18	97	208	208	208	208	0	0	0	0	7	0	1
6903	106	5	1	2	6	flicked	[5]	['flicked']	19	2	172	172	172	172	268	364	364	364	7	0	0
6904	106	5	1	2	6	flicked	[5]	['flicked']	20	196	0	0	0	0	148	148	148	148	7	1	0
6905	106	5	1	2	6	flicked	[5]	['flicked']	21	179	212	212	212	212	236	236	236	236	7	0	0
6906	106	5	1	2	6	flicked	[5]	['flicked']	22	23	188	344	344	344	308	308	308	308	7	0	0
6907	106	5	1	2	6	flicked	[5]	['flicked']	23	52	224	392	392	392	268	424	424	424	7	0	0
6908	106	5	1	2	6	flicked	[5]	['flicked']	24	137	164	392	392	392	244	244	244	468	7	0	0
6909	106	5	1	2	6	flicked	[5]	['flicked']	25	129	160	160	160	160	224	224	224	224	7	0	0
6910	106	5	1	2	6	flicked	[5]	['flicked']	27	146	152	152	152	152	276	432	432	432	7	0	0
6911	106	5	1	2	6	flicked	[5]	['flicked']	28	20	248	248	248	248	160	160	160	160	7	0	0
6912	106	5	1	2	6	flicked	[5]	['flicked']	29	116	192	340	340	340	220	220	220	220	7	0	0
6913	106	5	1	2	6	flicked	[5]	['flicked']	30	2	164	164	164	164	652	652	652	652	7	0	0
6914	106	5	1	2	6	flicked	[5]	['flicked']	31	143	160	160	160	160	0	0	0	0	7	0	1
6915	106	5	1	2	6	flicked	[5]	['flicked']	32	133	164	164	164	164	244	244	244	244	7	0	0
6916	106	5	1	2	6	flicked	[5]	['flicked']	33	52	108	360	360	360	196	196	388	588	7	0	0
6917	106	5	1	2	6	flicked	[5]	['flicked']	34	16	164	352	352	352	276	276	276	276	7	0	0
6918	106	5	1	2	6	flicked	[5]	['flicked']	35	159	208	208	208	208	144	144	144	144	7	0	0
6919	106	5	1	2	6	flicked	[5]	['flicked']	36	77	224	224	224	224	0	0	0	0	7	0	1
6920	106	5	1	2	6	flicked	[5]	['flicked']	37	18	148	148	148	148	184	232	336	464	7	0	0
6921	106	5	1	2	6	flicked	[5]	['flicked']	38	20	252	252	252	364	172	172	172	172	7	0	0
6922	106	5	1	2	6	flicked	[5]	['flicked']	39	112	252	252	380	764	0	0	0	0	7	0	1
6923	106	5	1	2	6	flicked	[5]	['flicked']	40	91	128	128	196	280	152	152	152	152	7	0	0
6924	106	5	1	2	6	flicked	[5]	['flicked']	41	22	244	244	396	1340	120	120	120	120	7	0	0
6925	106	5	1	2	6	flicked	[5]	['flicked']	42	110	280	280	400	576	384	384	384	484	7	0	0
6926	106	5	1	2	6	flicked	[5]	['flicked']	43	85	200	200	200	200	248	248	248	248	7	0	0
6927	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	1	94	156	156	156	156	148	148	148	148	6	0	0
6928	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	2	104	32	140	140	140	0	0	0	0	6	0	1
6929	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	3	94	212	284	284	284	192	192	192	192	6	0	0
6930	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	4	6	288	288	288	432	256	256	256	256	6	0	0
6931	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	5	172	296	296	296	492	208	208	208	208	6	0	0
6932	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	6	123	0	0	0	0	252	252	252	424	6	1	0
6933	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	7	115	144	144	144	144	104	104	104	104	6	0	0
6934	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	8	71	268	396	396	396	168	168	168	168	6	0	0
6935	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	10	183	0	0	0	0	0	0	0	0	6	1	1
6936	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	11	154	172	172	172	172	180	180	180	180	6	0	0
6937	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	12	196	0	0	0	0	140	140	140	140	6	1	0
6938	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	13	84	340	340	340	340	0	0	0	0	6	0	1
6939	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	14	193	200	340	340	340	0	0	0	0	6	0	1
6940	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	15	199	0	0	0	0	148	148	148	296	6	1	0
6941	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	16	189	288	356	356	356	244	380	380	380	6	0	0
6942	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	17	109	96	96	96	96	212	212	212	212	6	0	0
6943	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	18	109	256	320	320	320	0	0	0	0	6	0	1
6944	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	19	120	0	0	0	0	0	0	0	0	6	1	1
6945	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	20	151	144	280	280	280	128	128	128	128	6	0	0
6946	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	21	124	0	0	0	0	212	212	212	424	6	1	0
6947	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	22	3	0	0	0	0	0	0	0	0	6	1	1
6948	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	23	128	216	400	400	400	244	244	244	244	6	0	0
6949	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	24	17	212	212	380	640	244	244	244	244	6	0	0
6950	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	25	64	0	0	0	0	268	268	268	728	6	1	0
6951	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	27	17	0	0	0	0	192	192	192	528	6	1	0
6952	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	28	117	232	232	232	232	0	0	0	0	6	0	1
6953	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	29	151	164	164	164	164	0	0	0	0	6	0	1
6954	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	30	142	260	700	700	700	248	248	248	248	6	0	0
6955	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	31	130	176	176	176	176	0	0	0	0	6	0	1
6956	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	32	104	280	280	280	436	212	212	212	556	6	0	0
6957	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	33	96	236	236	236	236	92	324	324	324	6	0	0
6958	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	34	129	184	184	184	184	0	0	0	0	6	0	1
6959	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	35	116	176	176	176	176	0	0	0	0	6	0	1
6960	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	36	194	0	0	0	0	0	0	0	0	6	1	1
6961	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	37	52	88	328	328	328	160	248	248	248	6	0	0
6962	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	38	12	116	364	364	364	0	0	0	0	6	0	1
6963	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	39	54	0	0	0	0	244	244	244	408	6	1	0
6964	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	40	129	0	0	0	0	0	0	0	0	6	1	1
6965	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	41	13	0	0	0	0	0	0	0	0	6	1	1
6966	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	42	179	332	480	480	480	0	0	0	0	6	0	1
6967	107	1	1	0	2	turned	[1, 2]	['turned', 'and']	43	27	160	160	160	160	212	212	212	212	6	0	0
6968	107	3	1	0	4	saw	[3]	['saw']	1	94	244	244	244	244	0	0	0	0	3	0	1
6969	107	3	1	0	4	saw	[3]	['saw']	2	104	152	152	152	152	156	156	156	156	3	0	0
6970	107	3	1	0	4	saw	[3]	['saw']	3	94	148	148	148	148	140	140	140	140	3	0	0
6971	107	3	1	0	4	saw	[3]	['saw']	4	6	124	124	124	124	148	148	148	148	3	0	0
6972	107	3	1	0	4	saw	[3]	['saw']	5	172	196	196	196	196	176	176	176	176	3	0	0
6973	107	3	1	0	4	saw	[3]	['saw']	6	123	0	0	0	0	152	152	152	152	3	1	0
6974	107	3	1	0	4	saw	[3]	['saw']	7	115	0	0	0	0	120	120	120	376	3	1	0
6975	107	3	1	0	4	saw	[3]	['saw']	8	71	224	224	224	224	148	148	148	148	3	0	0
6976	107	3	1	0	4	saw	[3]	['saw']	10	183	0	0	0	0	0	0	0	0	3	1	1
6977	107	3	1	0	4	saw	[3]	['saw']	11	154	112	112	112	112	140	140	140	140	3	0	0
6978	107	3	1	0	4	saw	[3]	['saw']	12	196	220	220	220	220	0	0	0	0	3	0	1
6979	107	3	1	0	4	saw	[3]	['saw']	13	84	184	184	184	184	0	0	0	0	3	0	1
6980	107	3	1	0	4	saw	[3]	['saw']	14	193	212	212	212	212	292	292	292	292	3	0	0
6981	107	3	1	0	4	saw	[3]	['saw']	15	199	0	0	0	0	0	0	0	0	3	1	1
6982	107	3	1	0	4	saw	[3]	['saw']	16	189	196	196	196	196	156	156	156	156	3	0	0
6983	107	3	1	0	4	saw	[3]	['saw']	17	109	0	0	0	0	0	0	0	0	3	1	1
6984	107	3	1	0	4	saw	[3]	['saw']	18	109	184	184	184	184	0	0	0	0	3	0	1
6985	107	3	1	0	4	saw	[3]	['saw']	19	120	204	204	320	672	196	196	196	196	3	0	0
6986	107	3	1	0	4	saw	[3]	['saw']	20	151	0	0	0	0	172	172	172	172	3	1	0
6987	107	3	1	0	4	saw	[3]	['saw']	21	124	116	116	116	116	0	0	0	0	3	0	1
6988	107	3	1	0	4	saw	[3]	['saw']	22	3	0	0	0	0	0	0	0	0	3	1	1
6989	107	3	1	0	4	saw	[3]	['saw']	23	128	268	620	620	620	168	168	168	168	3	0	0
6990	107	3	1	0	4	saw	[3]	['saw']	24	17	160	160	160	160	0	0	0	0	3	0	1
6991	107	3	1	0	4	saw	[3]	['saw']	25	64	336	336	336	336	0	0	0	0	3	0	1
6992	107	3	1	0	4	saw	[3]	['saw']	27	17	264	264	264	264	252	344	344	592	3	0	0
6993	107	3	1	0	4	saw	[3]	['saw']	28	117	272	272	272	272	0	0	0	0	3	0	1
6994	107	3	1	0	4	saw	[3]	['saw']	29	151	212	212	212	212	448	448	448	448	3	0	0
6995	107	3	1	0	4	saw	[3]	['saw']	30	142	164	164	164	164	260	260	260	260	3	0	0
6996	107	3	1	0	4	saw	[3]	['saw']	31	130	136	136	136	136	0	0	0	0	3	0	1
6997	107	3	1	0	4	saw	[3]	['saw']	32	104	256	256	256	256	164	164	164	164	3	0	0
6998	107	3	1	0	4	saw	[3]	['saw']	33	96	164	164	164	164	212	212	212	212	3	0	0
6999	107	3	1	0	4	saw	[3]	['saw']	34	129	172	172	172	172	0	0	0	0	3	0	1
7000	107	3	1	0	4	saw	[3]	['saw']	35	116	208	208	208	208	144	144	144	144	3	0	0
7001	107	3	1	0	4	saw	[3]	['saw']	36	194	160	160	160	160	0	0	0	0	3	0	1
7002	107	3	1	0	4	saw	[3]	['saw']	37	52	152	152	152	152	132	132	132	132	3	0	0
7003	107	3	1	0	4	saw	[3]	['saw']	38	12	192	192	192	192	152	152	152	152	3	0	0
7004	107	3	1	0	4	saw	[3]	['saw']	39	54	0	0	0	0	396	396	532	748	3	1	0
7005	107	3	1	0	4	saw	[3]	['saw']	40	129	0	0	0	0	0	0	0	0	3	1	1
7006	107	3	1	0	4	saw	[3]	['saw']	41	13	0	0	0	0	0	0	0	0	3	1	1
7007	107	3	1	0	4	saw	[3]	['saw']	42	179	164	164	380	504	0	0	0	0	3	0	1
7008	107	3	1	0	4	saw	[3]	['saw']	43	27	128	128	128	128	0	0	0	0	3	0	1
7009	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	1	94	124	124	336	612	156	156	156	156	8	0	0
7010	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	2	104	164	164	164	164	0	0	0	0	8	0	1
7011	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	3	94	208	208	208	208	0	0	0	0	8	0	1
7012	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	4	6	204	204	204	204	0	0	0	0	8	0	1
7013	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	5	172	156	156	156	156	0	0	0	0	8	0	1
7014	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	6	123	208	208	208	208	0	0	0	0	8	0	1
7015	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	7	115	184	184	184	184	0	0	0	0	8	0	1
7016	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	8	71	116	116	116	116	0	0	0	0	8	0	1
7017	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	10	183	0	0	0	0	280	280	280	1112	8	1	0
7018	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	11	154	124	124	124	124	0	0	0	0	8	0	1
7019	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	12	196	140	140	140	140	0	0	0	0	8	0	1
7020	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	13	84	200	388	388	388	0	0	0	0	8	0	1
7021	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	14	193	208	208	208	208	272	272	272	272	8	0	0
7022	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	15	199	160	160	160	160	0	0	0	0	8	0	1
7023	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	16	189	156	156	156	156	192	192	192	192	8	0	0
7024	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	17	109	300	452	452	452	0	0	0	0	8	0	1
7025	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	18	109	220	220	220	220	0	0	0	0	8	0	1
7026	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	19	120	176	176	176	176	200	200	200	316	8	0	0
7027	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	20	151	136	136	136	136	0	0	0	0	8	0	1
7028	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	21	124	140	140	140	140	136	136	136	136	8	0	0
7029	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	22	3	0	0	0	0	0	0	0	0	8	1	1
7030	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	23	128	212	528	528	528	160	312	312	312	8	0	0
7031	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	24	17	220	368	368	368	0	0	0	0	8	0	1
7032	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	25	64	116	116	412	872	0	0	0	0	8	0	1
7033	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	27	17	120	120	120	120	0	0	0	0	8	0	1
7034	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	28	117	252	724	724	724	0	0	0	0	8	0	1
7035	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	29	151	144	144	144	144	0	0	0	0	8	0	1
7036	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	30	142	156	156	156	156	0	0	0	0	8	0	1
7037	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	31	130	168	224	224	224	0	0	0	0	8	0	1
7038	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	32	104	196	196	196	196	0	0	0	0	8	0	1
7039	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	33	96	188	188	188	188	0	0	0	0	8	0	1
7040	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	34	129	184	184	184	184	196	196	196	196	8	0	0
7041	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	35	116	196	196	196	196	0	0	0	0	8	0	1
7042	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	36	194	244	244	244	244	0	0	0	0	8	0	1
7043	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	37	52	160	160	160	160	0	0	0	0	8	0	1
7044	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	38	12	72	72	456	700	0	0	0	0	8	0	1
7045	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	39	54	144	144	144	144	0	0	0	0	8	0	1
7046	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	40	129	0	0	0	0	0	0	0	0	8	1	1
7047	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	41	13	0	0	0	0	260	260	260	1280	8	1	0
7048	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	42	179	140	140	140	140	0	0	0	0	8	0	1
7049	107	6	1	1	6	standing	[5, 6]	['standing', 'in']	43	27	208	344	344	344	0	0	0	0	8	0	1
7050	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	1	113	212	212	212	212	256	256	256	256	6	0	0
7051	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	2	115	156	156	156	156	248	248	248	248	6	0	0
7052	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	3	190	196	364	364	364	300	300	300	300	6	0	0
7053	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	4	56	212	212	212	212	236	236	236	236	6	0	0
7054	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	5	153	236	236	236	236	0	0	0	0	6	0	1
7055	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	6	91	216	216	216	248	248	248	248	248	6	0	0
7056	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	7	94	132	132	132	132	148	148	148	848	6	0	0
7057	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	8	130	192	192	192	192	328	328	328	328	6	0	0
7058	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	9	12	180	180	180	180	312	312	312	312	6	0	0
7059	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	10	30	168	168	168	168	204	204	204	204	6	0	0
7060	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	11	49	188	188	188	188	284	684	684	684	6	0	0
7061	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	12	57	192	192	192	192	248	248	248	248	6	0	0
7062	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	13	153	248	248	248	248	244	244	244	244	6	0	0
7063	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	14	118	276	276	276	276	264	264	264	264	6	0	0
7064	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	15	152	148	148	148	148	0	0	0	0	6	0	1
7065	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	16	121	180	180	180	180	216	692	692	692	6	0	0
7066	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	17	26	236	236	236	236	296	388	388	388	6	0	0
7067	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	18	172	196	196	196	196	344	344	344	344	6	0	0
7068	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	19	126	152	268	268	268	232	232	232	232	6	0	0
7069	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	20	69	132	132	132	132	148	148	148	148	6	0	0
7070	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	21	111	156	312	312	312	0	0	0	0	6	0	1
7071	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	22	76	124	336	336	336	608	608	608	608	6	0	0
7072	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	23	169	292	292	292	292	324	324	324	324	6	0	0
7073	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	24	96	208	208	208	208	316	316	316	488	6	0	0
7074	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	25	29	176	176	176	176	304	304	304	304	6	0	0
7075	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	27	48	236	236	236	236	364	364	364	532	6	0	0
7076	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	28	185	248	248	248	248	0	0	0	0	6	0	1
7077	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	29	178	116	260	260	260	204	204	204	204	6	0	0
7078	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	30	200	128	316	316	316	248	248	248	248	6	0	0
7079	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	31	52	176	176	176	700	0	0	0	0	6	0	1
7080	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	32	52	212	404	404	404	208	208	208	208	6	0	0
7081	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	33	154	136	280	280	280	336	336	336	336	6	0	0
7082	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	34	85	148	148	148	148	360	360	360	1392	6	0	0
7083	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	35	6	244	244	244	244	248	248	248	248	6	0	0
7084	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	36	71	220	220	404	2452	0	0	0	0	6	0	1
7085	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	37	62	232	232	232	232	532	532	532	828	6	0	0
