sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	closest_role	closest_distance	closest_word	closest_word_pos	furthest_role	furthest_word	furthest_word_pos	furthest_distance	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp
4	1	1	1	Theme	-1	He	1	Theme		-1	-1	2	stayed	[1, 2]	['stayed', 'against']	34	86	208	428	428	428	240	240	240	240
4	1	1	1	Theme	-1	He	1	Theme		-1	-1	2	stayed	[1, 2]	['stayed', 'against']	35	16	284	284	284	284	188	324	324	324
4	1	1	1	Theme	-1	He	1	Theme		-1	-1	2	stayed	[1, 2]	['stayed', 'against']	36	39	228	228	228	228	228	512	512	512
4	1	1	1	Theme	-1	He	1	Theme		-1	-1	2	stayed	[1, 2]	['stayed', 'against']	37	74	92	220	220	220	284	412	412	412
4	1	1	1	Theme	-1	He	1	Theme		-1	-1	2	stayed	[1, 2]	['stayed', 'against']	38	17	296	628	628	628	308	308	308	308
4	1	1	1	Theme	-1	He	1	Theme		-1	-1	2	stayed	[1, 2]	['stayed', 'against']	39	58	168	168	168	168	156	156	156	156
4	1	1	1	Theme	-1	He	1	Theme		-1	-1	2	stayed	[1, 2]	['stayed', 'against']	41	183	0	0	0	0	120	120	328	692
4	1	1	1	Theme	-1	He	1	Theme		-1	-1	2	stayed	[1, 2]	['stayed', 'against']	42	12	320	444	444	444	112	112	112	112
4	1	1	1	Theme	-1	He	1	Theme		-1	-1	2	stayed	[1, 2]	['stayed', 'against']	43	132	224	224	224	416	176	308	308	308
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	1	39	124	404	404	404	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	2	128	156	156	156	156	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	3	100	160	320	320	320	188	188	188	188
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	4	150	188	188	188	188	236	236	236	236
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	5	164	0	0	0	0	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	6	51	248	248	248	248	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	7	42	0	0	0	0	152	152	152	152
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	8	35	184	184	184	184	356	356	356	356
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	10	140	192	192	192	192	196	196	196	196
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	11	174	164	164	164	164	156	156	156	156
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	12	46	0	0	0	0	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	13	57	252	252	252	252	320	320	320	320
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	14	71	160	160	160	160	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	15	126	0	0	0	0	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	16	75	188	188	188	188	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	17	27	224	224	224	224	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	18	93	200	200	200	200	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	19	105	176	176	176	176	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	20	198	0	0	0	0	140	140	140	140
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	21	20	0	0	0	0	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	22	200	252	252	420	692	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	23	196	180	180	180	548	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	24	196	0	0	0	0	236	236	236	432
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	25	146	100	272	272	272	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	27	90	0	0	0	0	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	28	28	0	0	0	0	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	29	55	0	0	0	0	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	30	186	244	244	244	244	288	288	288	288
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	31	22	0	0	0	0	152	152	152	152
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	32	194	172	172	172	172	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	33	177	216	432	432	432	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	34	73	204	204	204	204	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	35	18	0	0	0	0	268	268	268	268
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	36	27	0	0	0	0	292	292	292	564
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	37	195	168	168	168	168	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	38	146	140	428	428	428	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	39	115	0	0	0	0	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	40	97	0	0	0	0	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	41	180	224	224	444	636	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	42	162	164	164	164	164	0	0	0	0
5	1	1	1	Theme	-1	Helen	1	Theme		-1	-1	2	ran	[1, 2]	['ran', 'to']	43	81	152	152	152	152	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	1	142	168	168	168	168	604	604	604	604
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	2	82	96	128	272	480	224	224	224	224
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	3	113	152	448	448	448	148	148	148	148
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	4	129	252	252	252	252	400	400	400	400
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	5	42	172	376	376	472	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	6	32	152	152	152	152	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	7	175	168	440	440	440	212	212	212	212
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	8	84	292	292	292	292	396	396	396	396
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	10	123	212	212	212	212	260	260	260	260
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	11	80	132	132	132	132	444	444	444	444
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	12	180	312	492	492	624	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	13	185	224	224	224	224	296	296	296	296
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	14	9	228	228	228	228	556	556	556	688
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	15	113	0	0	0	0	392	392	392	392
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	16	46	0	0	0	0	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	17	104	188	188	188	188	172	172	172	172
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	18	140	212	212	212	212	256	256	256	256
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	19	130	184	184	184	184	128	276	276	436
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	20	23	0	0	0	0	244	244	244	244
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	21	75	0	0	0	0	192	192	192	192
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	22	62	156	156	156	156	428	428	428	428
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	23	133	224	260	260	260	196	196	196	196
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	24	92	212	212	212	212	224	224	224	224
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	25	58	180	180	180	180	148	148	148	148
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	27	145	268	268	268	268	232	232	232	568
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	28	68	220	220	220	220	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	29	200	200	200	200	200	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	30	114	264	264	264	264	836	836	836	836
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	31	3	148	148	148	148	144	144	144	144
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	32	143	252	252	252	252	196	196	196	196
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	33	15	164	164	164	164	180	180	180	180
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	34	186	264	264	264	632	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	35	78	188	188	188	188	200	200	200	200
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	36	25	412	412	412	632	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	37	169	252	252	252	252	148	148	148	148
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	38	140	184	184	184	184	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	39	93	0	0	0	0	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	40	27	136	136	136	136	264	264	708	1560
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	41	164	164	164	164	164	0	0	0	0
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	42	86	0	0	0	0	188	188	188	188
6	1	1	2	Agent	-1	I	1	Agent		-1	-1	3	tell	[2]	['tell']	43	8	244	244	244	244	528	528	528	528
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	1	133	176	412	412	412	152	152	152	152
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	2	47	156	264	460	724	0	0	0	0
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	3	43	164	164	164	164	208	468	468	468
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	4	100	148	424	584	812	172	172	172	172
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	5	14	0	0	0	0	0	0	0	0
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	6	115	140	140	140	140	164	164	164	164
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	7	188	160	160	160	160	96	96	96	96
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	8	140	136	136	136	136	196	196	196	196
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	10	54	164	164	164	164	204	204	204	332
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	11	94	128	128	128	128	148	148	148	148
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	12	198	148	148	148	148	160	160	160	160
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	13	169	180	180	180	180	252	252	252	252
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	14	165	272	272	360	668	356	356	356	356
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	15	185	256	256	256	256	0	0	0	0
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	16	62	168	168	168	168	168	168	168	168
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	18	107	224	224	224	224	0	0	0	0
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	19	55	0	0	0	0	0	0	0	0
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	20	155	0	0	0	0	164	164	164	164
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	21	103	0	0	0	0	144	144	328	444
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	22	66	252	252	252	252	184	184	184	184
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	23	67	200	200	200	200	248	248	248	248
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	24	133	168	168	168	168	160	160	160	160
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	25	119	88	88	236	428	200	200	320	456
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	27	85	120	120	296	544	144	144	144	144
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	28	48	284	284	284	284	256	256	256	256
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	29	25	0	0	0	0	220	220	484	772
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	30	55	384	384	384	384	236	236	396	600
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	31	79	0	0	0	0	248	248	248	248
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	32	150	224	224	224	224	232	232	232	232
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	33	185	128	128	128	128	224	224	224	224
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	34	76	160	160	160	160	208	208	208	208
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	35	87	0	0	0	0	180	324	324	324
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	36	18	128	128	128	324	420	420	676	1128
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	37	200	212	212	212	212	156	156	156	156
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	38	167	212	212	212	212	236	236	236	236
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	39	41	0	0	0	0	0	0	0	0
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	40	54	200	200	200	200	144	144	144	144
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	41	24	0	0	0	0	0	0	0	0
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	42	201	124	124	124	124	0	0	0	0
7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	43	148	200	200	200	200	176	176	176	176
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	1	140	208	208	208	208	272	272	272	272
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	2	33	400	400	400	400	444	444	444	444
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	3	118	220	220	220	220	164	300	300	300
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	4	190	152	152	152	152	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	5	120	256	444	444	676	280	548	548	548
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	6	185	148	148	148	148	156	156	156	156
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	7	137	232	424	424	424	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	8	134	244	244	384	536	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	10	195	84	84	208	388	188	188	188	188
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	11	40	180	180	180	180	116	116	116	116
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	12	69	276	276	276	276	168	168	168	168
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	13	16	124	124	124	124	204	204	204	204
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	14	84	180	180	180	180	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	15	51	232	380	380	380	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	16	111	172	172	172	172	184	184	184	184
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	17	169	248	248	248	248	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	18	112	164	164	164	164	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	19	92	184	184	184	184	176	176	176	176
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	20	101	76	556	556	556	120	120	120	120
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	21	72	16	16	264	440	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	22	111	0	0	0	0	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	23	12	132	132	548	1140	220	220	220	220
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	24	139	168	168	168	168	184	184	184	184
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	25	79	212	212	212	212	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	27	21	140	140	348	736	300	300	300	300
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	28	181	0	0	0	0	220	220	220	800
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	29	34	56	56	272	512	132	132	132	132
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	30	90	180	180	180	180	236	420	420	420
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	31	177	0	0	0	0	164	216	216	216
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	32	115	252	252	252	252	188	188	188	188
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	33	194	140	172	172	172	132	132	132	132
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	34	111	376	540	540	540	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	35	26	340	612	612	612	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	36	100	272	272	272	392	212	212	212	212
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	37	101	28	28	224	444	192	192	192	192
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	38	168	256	256	256	256	320	320	320	320
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	39	95	0	0	0	0	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	41	79	220	244	392	600	0	0	0	0
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	42	165	172	172	172	316	144	144	144	144
8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	43	115	0	0	0	0	204	204	204	204
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	1	140	188	188	188	188	444	444	444	444
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	2	33	0	0	0	0	0	0	0	0
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	3	118	188	188	188	188	400	400	400	400
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	4	190	304	304	304	304	540	540	540	540
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	5	120	500	500	500	500	0	0	0	0
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	6	185	416	416	416	416	0	0	0	0
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	7	137	152	152	152	480	244	716	716	716
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	8	134	212	212	212	212	208	208	208	208
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	10	195	496	496	496	496	448	448	1304	1564
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	11	40	268	268	268	432	0	0	0	0
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	12	69	964	964	964	964	0	0	0	0
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	13	16	332	332	332	332	476	476	476	476
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	14	84	200	344	344	344	456	456	456	456
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	15	51	488	488	488	488	0	0	0	0
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	16	111	280	428	428	428	264	1152	1152	1152
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	17	169	268	268	268	268	0	0	0	0
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	18	112	288	288	288	472	0	0	0	0
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	19	92	316	316	316	316	320	320	320	320
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	20	101	0	0	0	0	460	460	460	800
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	21	72	336	336	336	336	356	356	356	356
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	22	111	0	0	0	0	104	104	104	1024
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	23	12	176	176	176	176	364	516	516	516
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	24	139	364	364	364	364	0	0	0	0
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	25	79	200	200	688	812	0	0	0	0
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	27	21	60	288	288	692	0	0	0	0
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	28	181	320	320	320	320	320	320	320	320
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	29	34	140	140	140	140	452	452	452	452
8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	30	90	164	164	164	360	0	0	0	0
